Feature
4874,ENSMUSG00000025225
4875,ENSMUSG00000042608
4876,ENSMUSG00000031097
4877,ENSMUSG00000055963
4878,ENSMUSG00000070645
4879,ENSMUSG00000003299
4880,ENSMUSG00000033111
4881,ENSMUSG00000026491
4882,ENSMUSG00000034990
4883,ENSMUSG00000024266
4884,ENSMUSG00000024878
4885,ENSMUSG00000040133
4886,ENSMUSG00000027822
4887,ENSMUSG00000090230
4888,ENSMUSG00000071847
4889,ENSMUSG00000096976
4890,ENSMUSG00000033751
4891,ENSMUSG00000034532
4892,ENSMUSG00000021298
4893,ENSMUSG00000086867
4894,ENSMUSG00000063480
4895,ENSMUSG00000057572
4896,ENSMUSG00000031370
4897,ENSMUSG00000009927
4898,ENSMUSG00000024068
4899,ENSMUSG00000056268
4900,ENSMUSG00000025887
4901,ENSMUSG00000028578
4902,ENSMUSG00000079442
4903,ENSMUSG00000108137
4904,ENSMUSG00000026708
4905,ENSMUSG00000041453
4906,ENSMUSG00000003660
4907,ENSMUSG00000023960
4908,ENSMUSG00000020107
4909,ENSMUSG00000027959
4910,ENSMUSG00000021069
4911,ENSMUSG00000051147
4912,ENSMUSG00000005886
4913,ENSMUSG00000066735
4914,ENSMUSG00000064351
4915,ENSMUSG00000020048
4916,ENSMUSG00000073414
4917,ENSMUSG00000073485
4918,ENSMUSG00000029104
4919,ENSMUSG00000106738
4920,ENSMUSG00000061461
4921,ENSMUSG00000028389
4922,ENSMUSG00000037905
4923,ENSMUSG00000004268
4924,ENSMUSG00000037772
4925,ENSMUSG00000023050
4926,ENSMUSG00000004637
4927,ENSMUSG00000042050
4928,ENSMUSG00000030105
4929,ENSMUSG00000033082
4930,ENSMUSG00000086429
4931,ENSMUSG00000038365
4932,ENSMUSG00000038175
4933,ENSMUSG00000059208
4934,ENSMUSG00000114959
4935,ENSMUSG00000113811
4936,ENSMUSG00000034334
4937,ENSMUSG00000031952
4938,ENSMUSG00000021494
4939,ENSMUSG00000005510
4940,ENSMUSG00000021967
4941,ENSMUSG00000098650
4942,ENSMUSG00000029408
4943,ENSMUSG00000031880
4944,ENSMUSG00000010045
4945,ENSMUSG00000063052
4946,ENSMUSG00000025402
4947,ENSMUSG00000039178
4948,ENSMUSG00000003762
4949,ENSMUSG00000042821
4950,ENSMUSG00000062997
4951,ENSMUSG00000032067
4952,ENSMUSG00000046229
4953,ENSMUSG00000027305
4954,ENSMUSG00000026925
4955,ENSMUSG00000030595
4956,ENSMUSG00000110156
4957,ENSMUSG00000078519
4958,ENSMUSG00000060938
4959,ENSMUSG00000048652
4960,ENSMUSG00000061477
4961,ENSMUSG00000005267
4962,ENSMUSG00000030726
4963,ENSMUSG00000107043
4964,ENSMUSG00000079495
4965,ENSMUSG00000113831
4966,ENSMUSG00000034108
4967,ENSMUSG00000024012
4968,ENSMUSG00000066178
4969,ENSMUSG00000078784
4970,ENSMUSG00000025077
4971,ENSMUSG00000084915
4972,ENSMUSG00000028101
4973,ENSMUSG00000007833
4974,ENSMUSG00000032127
4975,ENSMUSG00000078656
4976,ENSMUSG00000050188
4977,ENSMUSG00000000134
4978,ENSMUSG00000024785
4979,ENSMUSG00000034110
4980,ENSMUSG00000030965
4981,ENSMUSG00000021102
4982,ENSMUSG00000100680
4983,ENSMUSG00000091243
4984,ENSMUSG00000087541
4985,ENSMUSG00000027201
4986,ENSMUSG00000042680
4987,ENSMUSG00000028952
4988,ENSMUSG00000008036
4989,ENSMUSG00000078866
4990,ENSMUSG00000097840
4991,ENSMUSG00000024104
4992,ENSMUSG00000027411
4993,ENSMUSG00000021115
4994,ENSMUSG00000019699
4995,ENSMUSG00000047473
4996,ENSMUSG00000027673
4997,ENSMUSG00000046330
4998,ENSMUSG00000024248
4999,ENSMUSG00000025933
5000,ENSMUSG00000086970
5001,ENSMUSG00000090486
5002,ENSMUSG00000036941
5003,ENSMUSG00000002748
5004,ENSMUSG00000031627
5005,ENSMUSG00000020513
5006,ENSMUSG00000091537
5007,ENSMUSG00000074212
5008,ENSMUSG00000006315
5009,ENSMUSG00000039372
5010,ENSMUSG00000002477
5011,ENSMUSG00000033991
5012,ENSMUSG00000039233
5013,ENSMUSG00000061104
5014,ENSMUSG00000031760
5015,ENSMUSG00000056209
5016,ENSMUSG00000030588
5017,ENSMUSG00000027940
5018,ENSMUSG00000025220
5019,ENSMUSG00000025963
5020,ENSMUSG00000060924
5021,ENSMUSG00000086165
5022,ENSMUSG00000045176
5023,ENSMUSG00000086416
5024,ENSMUSG00000028600
5025,ENSMUSG00000054302
5026,ENSMUSG00000029387
5027,ENSMUSG00000013150
5028,ENSMUSG00000000934
5029,ENSMUSG00000021039
5030,ENSMUSG00000063882
5031,ENSMUSG00000006784
5032,ENSMUSG00000072761
5033,ENSMUSG00000028917
5034,ENSMUSG00000036061
5035,ENSMUSG00000038895
5036,ENSMUSG00000106082
5037,ENSMUSG00000029617
5038,ENSMUSG00000032103
5039,ENSMUSG00000091996
5040,ENSMUSG00000017428
5041,ENSMUSG00000086308
5042,ENSMUSG00000054752
5043,ENSMUSG00000066515
5044,ENSMUSG00000021256
5045,ENSMUSG00000025939
5046,ENSMUSG00000030069
5047,ENSMUSG00000107023
5048,ENSMUSG00000053552
5049,ENSMUSG00000091007
5050,ENSMUSG00000022364
5051,ENSMUSG00000009734
5052,ENSMUSG00000021116
5053,ENSMUSG00000001082
5054,ENSMUSG00000093672
5055,ENSMUSG00000116557
5056,ENSMUSG00000038524
5057,ENSMUSG00000001166
5058,ENSMUSG00000053684
5059,ENSMUSG00000003228
5060,ENSMUSG00000018433
5061,ENSMUSG00000033186
5062,ENSMUSG00000025544
5063,ENSMUSG00000010277
5064,ENSMUSG00000024042
5065,ENSMUSG00000109088
5066,ENSMUSG00000019564
5067,ENSMUSG00000003809
5068,ENSMUSG00000048856
5069,ENSMUSG00000052299
5070,ENSMUSG00000022536
5071,ENSMUSG00000036632
5072,ENSMUSG00000027893
5073,ENSMUSG00000051373
5074,ENSMUSG00000012483
5075,ENSMUSG00000031979
5076,ENSMUSG00000038422
5077,ENSMUSG00000021098
5078,ENSMUSG00000070730
5079,ENSMUSG00000030068
5080,ENSMUSG00000020519
5081,ENSMUSG00000058831
5082,ENSMUSG00000079414
5083,ENSMUSG00000031755
5084,ENSMUSG00000027599
5085,ENSMUSG00000024286
5086,ENSMUSG00000097990
5087,ENSMUSG00000041187
5088,ENSMUSG00000097099
5089,ENSMUSG00000045509
5090,ENSMUSG00000030615
5091,ENSMUSG00000027006
5092,ENSMUSG00000097458
5093,ENSMUSG00000010751
5094,ENSMUSG00000092519
5095,ENSMUSG00000027131
5096,ENSMUSG00000002068
5097,ENSMUSG00000084925
5098,ENSMUSG00000045594
5099,ENSMUSG00000062778
5100,ENSMUSG00000020193
5101,ENSMUSG00000110206
5102,ENSMUSG00000097892
5103,ENSMUSG00000022300
5104,ENSMUSG00000028932
5105,ENSMUSG00000020114
5106,ENSMUSG00000029729
5107,ENSMUSG00000005893
5108,ENSMUSG00000027315
5109,ENSMUSG00000050201
5110,ENSMUSG00000070997
5111,ENSMUSG00000039457
5112,ENSMUSG00000037805
5113,ENSMUSG00000025333
5114,ENSMUSG00000006736
5115,ENSMUSG00000039958
5116,ENSMUSG00000020288
5117,ENSMUSG00000020413
5118,ENSMUSG00000040363
5119,ENSMUSG00000105482
5120,ENSMUSG00000034203
5121,ENSMUSG00000015120
5122,ENSMUSG00000042742
5123,ENSMUSG00000074671
5124,ENSMUSG00000048495
5125,ENSMUSG00000071719
5126,ENSMUSG00000049760
5127,ENSMUSG00000056260
5128,ENSMUSG00000050296
5129,ENSMUSG00000048154
5130,ENSMUSG00000028729
5131,ENSMUSG00000039901
5132,ENSMUSG00000035262
5133,ENSMUSG00000063019
5134,ENSMUSG00000002326
5135,ENSMUSG00000049649
5136,ENSMUSG00000007029
5137,ENSMUSG00000021982
5138,ENSMUSG00000027546
5139,ENSMUSG00000027236
5140,ENSMUSG00000059689
5141,ENSMUSG00000028484
5142,ENSMUSG00000031634
5143,ENSMUSG00000116537
5144,ENSMUSG00000113031
5145,ENSMUSG00000029722
5146,ENSMUSG00000025816
5147,ENSMUSG00000045100
5148,ENSMUSG00000026430
5149,ENSMUSG00000042357
5150,ENSMUSG00000041035
5151,ENSMUSG00000028618
5152,ENSMUSG00000023919
5153,ENSMUSG00000032462
5154,ENSMUSG00000026707
5155,ENSMUSG00000020859
5156,ENSMUSG00000071661
5157,ENSMUSG00000064363
5158,ENSMUSG00000046994
5159,ENSMUSG00000036309
5160,ENSMUSG00000025163
5161,ENSMUSG00000025786
5162,ENSMUSG00000037108
5163,ENSMUSG00000028642
5164,ENSMUSG00000079435
5165,ENSMUSG00000097692
5166,ENSMUSG00000042505
5167,ENSMUSG00000064360
5168,ENSMUSG00000053510
5169,ENSMUSG00000002205
5170,ENSMUSG00000028792
5171,ENSMUSG00000089889
5172,ENSMUSG00000040385
5173,ENSMUSG00000069255
5174,ENSMUSG00000020381
5175,ENSMUSG00000113184
5176,ENSMUSG00000050511
5177,ENSMUSG00000022814
5178,ENSMUSG00000037731
5179,ENSMUSG00000051518
5180,ENSMUSG00000004798
5181,ENSMUSG00000031949
5182,ENSMUSG00000024502
5183,ENSMUSG00000037849
5184,ENSMUSG00000023931
5185,ENSMUSG00000026088
5186,ENSMUSG00000069305
5187,ENSMUSG00000047003
5188,ENSMUSG00000029390
5189,ENSMUSG00000060143
5190,ENSMUSG00000114509
5191,ENSMUSG00000039242
5192,ENSMUSG00000030120
5193,ENSMUSG00000069184
5194,ENSMUSG00000023828
5195,ENSMUSG00000028958
5196,ENSMUSG00000034212
5197,ENSMUSG00000032386
5198,ENSMUSG00000023216
5199,ENSMUSG00000032033
5200,ENSMUSG00000078671
5201,ENSMUSG00000025236
5202,ENSMUSG00000071350
5203,ENSMUSG00000037098
5204,ENSMUSG00000036586
5205,ENSMUSG00000004667
5206,ENSMUSG00000032267
5207,ENSMUSG00000110697
5208,ENSMUSG00000085260
5209,ENSMUSG00000053838
5210,ENSMUSG00000030528
5211,ENSMUSG00000063888
5212,ENSMUSG00000052146
5213,ENSMUSG00000022792
5214,ENSMUSG00000020447
5215,ENSMUSG00000023147
5216,ENSMUSG00000021666
5217,ENSMUSG00000053877
5218,ENSMUSG00000022043
5219,ENSMUSG00000029432
5220,ENSMUSG00000102976
5221,ENSMUSG00000052865
5222,ENSMUSG00000032112
5223,ENSMUSG00000092397
5224,ENSMUSG00000003344
5225,ENSMUSG00000033826
5226,ENSMUSG00000036872
5227,ENSMUSG00000051977
5228,ENSMUSG00000019173
5229,ENSMUSG00000028629
5230,ENSMUSG00000067194
5231,ENSMUSG00000052656
5232,ENSMUSG00000025027
5233,ENSMUSG00000024999
5234,ENSMUSG00000110773
5235,ENSMUSG00000101253
5236,ENSMUSG00000043872
5237,ENSMUSG00000029647
5238,ENSMUSG00000024306
5239,ENSMUSG00000086937
5240,ENSMUSG00000032394
5241,ENSMUSG00000027076
5242,ENSMUSG00000017188
5243,ENSMUSG00000027889
5244,ENSMUSG00000002379
5245,ENSMUSG00000029464
5246,ENSMUSG00000054469
5247,ENSMUSG00000052369
5248,ENSMUSG00000021497
5249,ENSMUSG00000030763
5250,ENSMUSG00000085129
5251,ENSMUSG00000055737
5252,ENSMUSG00000035439
5253,ENSMUSG00000062044
5254,ENSMUSG00000039637
5255,ENSMUSG00000022668
5256,ENSMUSG00000024664
5257,ENSMUSG00000019338
5258,ENSMUSG00000090273
5259,ENSMUSG00000004341
5260,ENSMUSG00000061046
5261,ENSMUSG00000022026
5262,ENSMUSG00000087175
5263,ENSMUSG00000023571
5264,ENSMUSG00000055202
5265,ENSMUSG00000035595
5266,ENSMUSG00000099655
5267,ENSMUSG00000025747
5268,ENSMUSG00000041258
5269,ENSMUSG00000005674
5270,ENSMUSG00000058656
5271,ENSMUSG00000068040
5272,ENSMUSG00000020444
5273,ENSMUSG00000001105
5274,ENSMUSG00000064308
5275,ENSMUSG00000054414
5276,ENSMUSG00000105331
5277,ENSMUSG00000017843
5278,ENSMUSG00000038213
5279,ENSMUSG00000068011
5280,ENSMUSG00000027777
5281,ENSMUSG00000051965
5282,ENSMUSG00000039678
5283,ENSMUSG00000044700
5284,ENSMUSG00000030314
5285,ENSMUSG00000043398
5286,ENSMUSG00000029209
5287,ENSMUSG00000074238
5288,ENSMUSG00000004568
5289,ENSMUSG00000020674
5290,ENSMUSG00000034579
5291,ENSMUSG00000036371
5292,ENSMUSG00000034773
5293,ENSMUSG00000042015
5294,ENSMUSG00000071646
5295,ENSMUSG00000037343
5296,ENSMUSG00000031577
5297,ENSMUSG00000075054
5298,ENSMUSG00000035435
5299,ENSMUSG00000047656
5300,ENSMUSG00000040667
5301,ENSMUSG00000112398
5302,ENSMUSG00000040029
5303,ENSMUSG00000079197
5304,ENSMUSG00000039633
5305,ENSMUSG00000040524
5306,ENSMUSG00000056004
5307,ENSMUSG00000115480
5308,ENSMUSG00000021361
5309,ENSMUSG00000029924
5310,ENSMUSG00000097823
5311,ENSMUSG00000097489
5312,ENSMUSG00000028573
5313,ENSMUSG00000034321
5314,ENSMUSG00000032346
5315,ENSMUSG00000020456
5316,ENSMUSG00000027376
5317,ENSMUSG00000006599
5318,ENSMUSG00000097523
5319,ENSMUSG00000045350
5320,ENSMUSG00000112400
5321,ENSMUSG00000079562
5322,ENSMUSG00000006998
5323,ENSMUSG00000032101
5324,ENSMUSG00000039067
5325,ENSMUSG00000107585
5326,ENSMUSG00000102222
5327,ENSMUSG00000020392
5328,ENSMUSG00000029068
5329,ENSMUSG00000089854
5330,ENSMUSG00000034931
5331,ENSMUSG00000022751
5332,ENSMUSG00000059278
5333,ENSMUSG00000027667
5334,ENSMUSG00000074863
5335,ENSMUSG00000028478
5336,ENSMUSG00000055172
5337,ENSMUSG00000031796
5338,ENSMUSG00000010054
5339,ENSMUSG00000038838
5340,ENSMUSG00000024978
5341,ENSMUSG00000098061
5342,ENSMUSG00000027602
5343,ENSMUSG00000001323
5344,ENSMUSG00000026020
5345,ENSMUSG00000092558
5346,ENSMUSG00000035890
5347,ENSMUSG00000037134
5348,ENSMUSG00000040464
5349,ENSMUSG00000010755
5350,ENSMUSG00000048701
5351,ENSMUSG00000085035
5352,ENSMUSG00000079480
5353,ENSMUSG00000048897
5354,ENSMUSG00000031613
5355,ENSMUSG00000085023
5356,ENSMUSG00000034247
5357,ENSMUSG00000026162
5358,ENSMUSG00000043953
5359,ENSMUSG00000004394
5360,ENSMUSG00000037847
5361,ENSMUSG00000095609
5362,ENSMUSG00000036672
5363,ENSMUSG00000079550
5364,ENSMUSG00000030298
5365,ENSMUSG00000039771
5366,ENSMUSG00000021185
5367,ENSMUSG00000014609
5368,ENSMUSG00000046031
5369,ENSMUSG00000096943
5370,ENSMUSG00000026285
5371,ENSMUSG00000036026
5372,ENSMUSG00000003346
5373,ENSMUSG00000031845
5374,ENSMUSG00000033520
5375,ENSMUSG00000112545
5376,ENSMUSG00000041841
5377,ENSMUSG00000030838
5378,ENSMUSG00000091021
5379,ENSMUSG00000022749
5380,ENSMUSG00000071723
5381,ENSMUSG00000030741
5382,ENSMUSG00000111800
5383,ENSMUSG00000022808
5384,ENSMUSG00000023921
5385,ENSMUSG00000086837
5386,ENSMUSG00000073686
5387,ENSMUSG00000035296
5388,ENSMUSG00000057751
5389,ENSMUSG00000003778
5390,ENSMUSG00000001270
5391,ENSMUSG00000032551
5392,ENSMUSG00000039738
5393,ENSMUSG00000097710
5394,ENSMUSG00000001707
5395,ENSMUSG00000070697
5396,ENSMUSG00000028687
5397,ENSMUSG00000038967
5398,ENSMUSG00000031256
5399,ENSMUSG00000004231
5400,ENSMUSG00000000266
5401,ENSMUSG00000061458
5402,ENSMUSG00000072214
5403,ENSMUSG00000042385
5404,ENSMUSG00000053091
5405,ENSMUSG00000051262
5406,ENSMUSG00000030057
5407,ENSMUSG00000085482
5408,ENSMUSG00000062797
5409,ENSMUSG00000035765
5410,ENSMUSG00000028191
5411,ENSMUSG00000035451
5412,ENSMUSG00000037216
5413,ENSMUSG00000002297
5414,ENSMUSG00000040820
5415,ENSMUSG00000021270
5416,ENSMUSG00000089768
5417,ENSMUSG00000055188
5418,ENSMUSG00000079677
5419,ENSMUSG00000021996
5420,ENSMUSG00000062762
5421,ENSMUSG00000111633
5422,ENSMUSG00000078157
5423,ENSMUSG00000089957
5424,ENSMUSG00000030428
5425,ENSMUSG00000030092
5426,ENSMUSG00000021583
5427,ENSMUSG00000030401
5428,ENSMUSG00000046338
5429,ENSMUSG00000029156
5430,ENSMUSG00000045519
5431,ENSMUSG00000033510
5432,ENSMUSG00000103770
5433,ENSMUSG00000031512
5434,ENSMUSG00000024491
5435,ENSMUSG00000116930
5436,ENSMUSG00000074665
5437,ENSMUSG00000059901
5438,ENSMUSG00000032185
5439,ENSMUSG00000052525
5440,ENSMUSG00000022724
5441,ENSMUSG00000021302
5442,ENSMUSG00000020654
5443,ENSMUSG00000006471
5444,ENSMUSG00000006715
5445,ENSMUSG00000025533
5446,ENSMUSG00000021731
5447,ENSMUSG00000000876
5448,ENSMUSG00000045160
5449,ENSMUSG00000106683
5450,ENSMUSG00000022048
5451,ENSMUSG00000020385
5452,ENSMUSG00000032182
5453,ENSMUSG00000030871
5454,ENSMUSG00000032921
5455,ENSMUSG00000022721
5456,ENSMUSG00000038412
5457,ENSMUSG00000007458
5458,ENSMUSG00000032641
5459,ENSMUSG00000095742
5460,ENSMUSG00000031432
5461,ENSMUSG00000057596
5462,ENSMUSG00000027881
5463,ENSMUSG00000111916
5464,ENSMUSG00000032301
5465,ENSMUSG00000028683
5466,ENSMUSG00000056900
5467,ENSMUSG00000040331
5468,ENSMUSG00000024604
5469,ENSMUSG00000024906
5470,ENSMUSG00000026276
5471,ENSMUSG00000020007
5472,ENSMUSG00000030265
5473,ENSMUSG00000038296
5474,ENSMUSG00000075271
5475,ENSMUSG00000006567
5476,ENSMUSG00000029714
5477,ENSMUSG00000038564
5478,ENSMUSG00000022881
5479,ENSMUSG00000000538
5480,ENSMUSG00000059981
5481,ENSMUSG00000056429
5482,ENSMUSG00000020483
5483,ENSMUSG00000103115
5484,ENSMUSG00000051034
5485,ENSMUSG00000052675
5486,ENSMUSG00000006728
5487,ENSMUSG00000068921
5488,ENSMUSG00000030213
5489,ENSMUSG00000114845
5490,ENSMUSG00000027679
5491,ENSMUSG00000031258
5492,ENSMUSG00000032512
5493,ENSMUSG00000024002
5494,ENSMUSG00000032388
5495,ENSMUSG00000092241
5496,ENSMUSG00000047613
5497,ENSMUSG00000025410
5498,ENSMUSG00000041132
5499,ENSMUSG00000037458
5500,ENSMUSG00000044636
5501,ENSMUSG00000090236
5502,ENSMUSG00000029862
5503,ENSMUSG00000056679
5504,ENSMUSG00000057841
5505,ENSMUSG00000020279
5506,ENSMUSG00000089948
5507,ENSMUSG00000055560
5508,ENSMUSG00000038520
5509,ENSMUSG00000006675
5510,ENSMUSG00000063687
5511,ENSMUSG00000033467
5512,ENSMUSG00000012777
5513,ENSMUSG00000029279
5514,ENSMUSG00000039789
5515,ENSMUSG00000072674
5516,ENSMUSG00000022111
5517,ENSMUSG00000021377
5518,ENSMUSG00000028907
5519,ENSMUSG00000026434
5520,ENSMUSG00000000282
5521,ENSMUSG00000025145
5522,ENSMUSG00000057135
5523,ENSMUSG00000052296
5524,ENSMUSG00000031864
5525,ENSMUSG00000002908
5526,ENSMUSG00000063904
5527,ENSMUSG00000085620
5528,ENSMUSG00000024287
5529,ENSMUSG00000053113
5530,ENSMUSG00000060890
5531,ENSMUSG00000028410
5532,ENSMUSG00000031093
5533,ENSMUSG00000111147
5534,ENSMUSG00000023106
5535,ENSMUSG00000024855
5536,ENSMUSG00000042581
5537,ENSMUSG00000073374
5538,ENSMUSG00000027863
5539,ENSMUSG00000108949
5540,ENSMUSG00000086191
5541,ENSMUSG00000021962
5542,ENSMUSG00000006219
5543,ENSMUSG00000022009
5544,ENSMUSG00000045275
5545,ENSMUSG00000064120
5546,ENSMUSG00000087598
5547,ENSMUSG00000038637
5548,ENSMUSG00000068601
5549,ENSMUSG00000027472
5550,ENSMUSG00000066415
5551,ENSMUSG00000096718
5552,ENSMUSG00000039153
5553,ENSMUSG00000060678
5554,ENSMUSG00000021103
5555,ENSMUSG00000029036
5556,ENSMUSG00000026082
5557,ENSMUSG00000079610
5558,ENSMUSG00000038646
5559,ENSMUSG00000097472
5560,ENSMUSG00000050973
5561,ENSMUSG00000067586
5562,ENSMUSG00000037148
5563,ENSMUSG00000030435
5564,ENSMUSG00000097831
5565,ENSMUSG00000003923
5566,ENSMUSG00000022176
5567,ENSMUSG00000022475
5568,ENSMUSG00000072944
5569,ENSMUSG00000037143
5570,ENSMUSG00000035521
5571,ENSMUSG00000041949
5572,ENSMUSG00000026353
5573,ENSMUSG00000032526
5574,ENSMUSG00000038256
5575,ENSMUSG00000020571
5576,ENSMUSG00000021271
5577,ENSMUSG00000002104
5578,ENSMUSG00000041958
5579,ENSMUSG00000026934
5580,ENSMUSG00000038844
5581,ENSMUSG00000097413
5582,ENSMUSG00000037622
5583,ENSMUSG00000078515
5584,ENSMUSG00000032565
5585,ENSMUSG00000023908
5586,ENSMUSG00000051251
5587,ENSMUSG00000020583
5588,ENSMUSG00000009350
5589,ENSMUSG00000020380
5590,ENSMUSG00000026938
5591,ENSMUSG00000026520
5592,ENSMUSG00000032657
5593,ENSMUSG00000034453
5594,ENSMUSG00000097794
5595,ENSMUSG00000022312
5596,ENSMUSG00000055197
5597,ENSMUSG00000083193
5598,ENSMUSG00000108373
5599,ENSMUSG00000057054
5600,ENSMUSG00000037022
5601,ENSMUSG00000042195
5602,ENSMUSG00000010721
5603,ENSMUSG00000022961
5604,ENSMUSG00000040495
5605,ENSMUSG00000087436
5606,ENSMUSG00000045106
5607,ENSMUSG00000020334
5608,ENSMUSG00000084957
5609,ENSMUSG00000002289
5610,ENSMUSG00000045438
5611,ENSMUSG00000052629
5612,ENSMUSG00000074634
5613,ENSMUSG00000057706
5614,ENSMUSG00000020267
5615,ENSMUSG00000030884
5616,ENSMUSG00000038876
5617,ENSMUSG00000026009
5618,ENSMUSG00000039159
5619,ENSMUSG00000106093
5620,ENSMUSG00000079654
5621,ENSMUSG00000039438
5622,ENSMUSG00000097509
5623,ENSMUSG00000071497
5624,ENSMUSG00000054453
5625,ENSMUSG00000028099
5626,ENSMUSG00000066058
5627,ENSMUSG00000056328
5628,ENSMUSG00000015023
5629,ENSMUSG00000040434
5630,ENSMUSG00000021903
5631,ENSMUSG00000049940
5632,ENSMUSG00000021811
5633,ENSMUSG00000025381
5634,ENSMUSG00000020847
5635,ENSMUSG00000063179
5636,ENSMUSG00000032175
5637,ENSMUSG00000039967
5638,ENSMUSG00000058183
5639,ENSMUSG00000040652
5640,ENSMUSG00000018326
5641,ENSMUSG00000034460
5642,ENSMUSG00000085338
5643,ENSMUSG00000028182
5644,ENSMUSG00000027983
5645,ENSMUSG00000050876
5646,ENSMUSG00000025038
5647,ENSMUSG00000036078
5648,ENSMUSG00000020225
5649,ENSMUSG00000029027
5650,ENSMUSG00000040084
5651,ENSMUSG00000028475
5652,ENSMUSG00000028344
5653,ENSMUSG00000071708
5654,ENSMUSG00000022174
5655,ENSMUSG00000026281
5656,ENSMUSG00000059070
5657,ENSMUSG00000034951
5658,ENSMUSG00000087381
5659,ENSMUSG00000030647
5660,ENSMUSG00000009575
5661,ENSMUSG00000024758
5662,ENSMUSG00000044465
5663,ENSMUSG00000085588
5664,ENSMUSG00000028820
5665,ENSMUSG00000025178
5666,ENSMUSG00000046460
5667,ENSMUSG00000027466
5668,ENSMUSG00000021758
5669,ENSMUSG00000066637
5670,ENSMUSG00000031154
5671,ENSMUSG00000057133
5672,ENSMUSG00000041961
5673,ENSMUSG00000115709
5674,ENSMUSG00000031197
5675,ENSMUSG00000028741
5676,ENSMUSG00000071550
5677,ENSMUSG00000090626
5678,ENSMUSG00000025868
5679,ENSMUSG00000034883
5680,ENSMUSG00000029427
5681,ENSMUSG00000097466
5682,ENSMUSG00000038533
5683,ENSMUSG00000063063
5684,ENSMUSG00000041733
5685,ENSMUSG00000032294
5686,ENSMUSG00000085733
5687,ENSMUSG00000028681
5688,ENSMUSG00000083282
5689,ENSMUSG00000028651
5690,ENSMUSG00000046753
5691,ENSMUSG00000040918
5692,ENSMUSG00000016510
5693,ENSMUSG00000041264
5694,ENSMUSG00000039703
5695,ENSMUSG00000020818
5696,ENSMUSG00000060862
5697,ENSMUSG00000026305
5698,ENSMUSG00000087578
5699,ENSMUSG00000102206
5700,ENSMUSG00000022450
5701,ENSMUSG00000002102
5702,ENSMUSG00000021774
5703,ENSMUSG00000039770
5704,ENSMUSG00000013921
5705,ENSMUSG00000006095
5706,ENSMUSG00000024474
5707,ENSMUSG00000029291
5708,ENSMUSG00000056553
5709,ENSMUSG00000078554
5710,ENSMUSG00000025789
5711,ENSMUSG00000105339
5712,ENSMUSG00000025759
5713,ENSMUSG00000025193
5714,ENSMUSG00000022371
5715,ENSMUSG00000028252
5716,ENSMUSG00000032218
5717,ENSMUSG00000038482
5718,ENSMUSG00000089737
5719,ENSMUSG00000023439
5720,ENSMUSG00000019854
5721,ENSMUSG00000042369
5722,ENSMUSG00000029610
5723,ENSMUSG00000032244
5724,ENSMUSG00000085105
5725,ENSMUSG00000105509
5726,ENSMUSG00000090115
5727,ENSMUSG00000056131
5728,ENSMUSG00000040028
5729,ENSMUSG00000075229
5730,ENSMUSG00000027635
5731,ENSMUSG00000005469
5732,ENSMUSG00000001802
5733,ENSMUSG00000026812
5734,ENSMUSG00000044522
5735,ENSMUSG00000032782
5736,ENSMUSG00000097871
5737,ENSMUSG00000032126
5738,ENSMUSG00000098649
5739,ENSMUSG00000114117
5740,ENSMUSG00000021786
5741,ENSMUSG00000012535
5742,ENSMUSG00000020553
5743,ENSMUSG00000104435
5744,ENSMUSG00000044528
5745,ENSMUSG00000072618
5746,ENSMUSG00000019809
5747,ENSMUSG00000074758
5748,ENSMUSG00000021901
5749,ENSMUSG00000040506
5750,ENSMUSG00000116858
5751,ENSMUSG00000022901
5752,ENSMUSG00000031723
5753,ENSMUSG00000037275
5754,ENSMUSG00000024735
5755,ENSMUSG00000046034
5756,ENSMUSG00000021810
5757,ENSMUSG00000016940
5758,ENSMUSG00000021395
5759,ENSMUSG00000040151
5760,ENSMUSG00000059327
5761,ENSMUSG00000026975
5762,ENSMUSG00000058706
5763,ENSMUSG00000015697
5764,ENSMUSG00000002227
5765,ENSMUSG00000015083
5766,ENSMUSG00000019838
5767,ENSMUSG00000020566
5768,ENSMUSG00000031813
5769,ENSMUSG00000028580
5770,ENSMUSG00000071342
5771,ENSMUSG00000043633
5772,ENSMUSG00000039033
5773,ENSMUSG00000050373
5774,ENSMUSG00000105550
5775,ENSMUSG00000005225
5776,ENSMUSG00000037169
5777,ENSMUSG00000032607
5778,ENSMUSG00000010607
5779,ENSMUSG00000028214
5780,ENSMUSG00000067873
5781,ENSMUSG00000110185
5782,ENSMUSG00000005566
5783,ENSMUSG00000015748
5784,ENSMUSG00000022299
5785,ENSMUSG00000015804
5786,ENSMUSG00000030869
5787,ENSMUSG00000031310
5788,ENSMUSG00000058704
5789,ENSMUSG00000087038
5790,ENSMUSG00000002546
5791,ENSMUSG00000038550
5792,ENSMUSG00000024966
5793,ENSMUSG00000050989
5794,ENSMUSG00000018770
5795,ENSMUSG00000002768
5796,ENSMUSG00000024841
5797,ENSMUSG00000090077
5798,ENSMUSG00000093732
5799,ENSMUSG00000026870
5800,ENSMUSG00000038522
5801,ENSMUSG00000034563
5802,ENSMUSG00000050390
5803,ENSMUSG00000029594
5804,ENSMUSG00000027165
5805,ENSMUSG00000053950
5806,ENSMUSG00000022076
